name,price,link
EVGA NVIDIA EVGA GeForce RTX 3060 Ti XC GAMING 8GB LHR Graphics Card (08G-P5-3663-KL),$1031,https://www.newegg.com/p/1FT-001K-00F46?Description=3060&cm_re=3060-_-9SIAKRFH5D2697-_-Product
MSI GeForce RTX™ 3060 Ti AERO ITX 8G OC LHR,$1093,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx3060ti-aero-itx8g/p/1FT-0009-006K4?Description=3060&cm_re=3060-_-9SIAPMXGE14845-_-Product
MSI GeForce RTX 3060 Ti AERO ITX 8G OC LHR,$1099,https://www.newegg.com/msi-geforce-rtx-3060-ti-3060-ti-aero-itx-8g-oc-lhr/p/1FT-0009-006K7?Description=3060&cm_re=3060-_-1FT-0009-006K7-_-Product
"MSI GeForce RTX 3060 VENTUS 2X 12G OC(LHR) Video Card,12GB 192-bit GDDR6,PCI Express 4.0,1×HDMI Interface, 3×DisplayPort Interface",$1112,https://www.newegg.com/msi-geforce-rtx-3060-ventus-2x-12g-oc/p/1FT-0009-008W1?Description=3060&cm_re=3060-_-9SIAUNCGWJ9769-_-Product
Dell nVIDIA GeForce RTX 3060 RTX3060 12GB GDDR6 PCIex16 3 X DP HDMI H74DC,$1139,https://www.newegg.com/p/1FT-0001-008C4?Description=3060&cm_re=3060-_-9SIAA4THFS1869-_-Product
"ZOTAC Gaming GeForce RTX 3060 Ti Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, Active Fan Control, Freeze Fan Stop",$1175,https://www.newegg.com/p/1FT-000M-00387?Description=3060&cm_re=3060-_-9SIB7VEHAH4214-_-Product
"CLX SET Gaming Desktop - Intel Core i5 10400F 2.9GHz 6-Core Processor, 16GB DDR4 Memory, GeForce RTX 3060 12GB GDDR6 Graphics, 500GB NVMe M.2 SSD, 2TB HDD, WiFi, Win 11 Home 64-bit",$1199,https://www.newegg.com/clx-tgmsetrtm1614wm/p/3D5-000B-002H4?Item=9SIABFSFEM7896&Description=3060&cm_re=3060-_-9SIABFSFEM7896-_-Product&cm_sp=SP-_-1256438-_-0-_-2-_-9SIABFSFEM7896-_-3060-_-3060-_-33
GIGABYTE Gaming GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060GAMING OC-12GD (rev. 1.0) NON LHR,$1199,https://www.newegg.com/p/1FT-000A-002N5?Description=3060&cm_re=3060-_-9SIAPMXFU16049-_-Product
MSI Ventus GeForce RTX 3060TI 8GB GDDR6 PCI Express 4.0 Video Card RTX 3060TI Ventus 3X 8G OC,$1229,https://www.newegg.com/p/1FT-0009-006E9?Description=3060&cm_re=3060-_-1FT-0009-006E9-_-Product
"GIGABYTE AORUS GeForce RTX 3060 ELITE 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060AORUS E-12GD Video Card(NOT LHR)",$1348,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060aorus-e-12gd/p/1FT-000A-003F0?Description=3060&cm_re=3060-_-1FT-000A-003F0-_-Product
"CLX SET Gaming Desktop - Liquid Cooled Intel Core i7 10700F 2.9GHz 8-Core Processor, 16GB DDR4 Memory, GeForce RTX 3060 12GB GDDR6 Graphics, 500GB NVMe M.2 SSD, 3TB HDD, WiFi, Win 11 Home 64-bit",$1399,https://www.newegg.com/clx-tgmsetrth1617wm/p/3D5-000B-002D9?Item=9SIABFSFEM7860&Description=3060&cm_re=3060-_-9SIABFSFEM7860-_-Product&cm_sp=SP-_-1256454-_-0-_-2-_-9SIABFSFEM7860-_-3060-_-3060-_-30
Dell nVIDIA GeForce RTX 3060 TI 8GB GDDR6 PCI-e x16 3 x DP/HDMI NO LHR 086RMK,$1449,https://www.newegg.com/p/1FT-0001-008C2?Description=3060&cm_re=3060-_-9SIAA4THBK9657-_-Product
"CLX SET Gaming Desktop - Liquid Cooled Intel Core i7 10700KF 3.8GHz 8-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 12GB GDDR6 Graphics, 500GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit",$1699,https://www.newegg.com/clx-tgmsetrth1645bm/p/3D5-000B-002A7?Item=9SIABFSFD14966&Description=3060&cm_re=3060-_-9SIABFSFD14966-_-Product&cm_sp=SP-_-1256438-_-0-_-2-_-9SIABFSFD14966-_-3060-_-3060-_-10
"CLX SET Gaming Desktop - Liquid Cooled Intel Core i7 11700KF 3.6GHz 8-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 12GB GDDR6 Graphics, 500GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit",$1749,https://www.newegg.com/clx-tgmsetrth1644bm/p/3D5-000B-002A2?Item=9SIABFSFD14961&Description=3060&cm_re=3060-_-9SIABFSFD14961-_-Product&cm_sp=SP-_-1351327-_-0-_-2-_-9SIABFSFD14961-_-3060-_-3060-_-9
GIGABYTE GeForce RTX 3060 Ti EAGLE V2 D6 8GB South Korea,$1750,https://www.newegg.com/p/27N-0022-000H0?Description=3060&cm_re=3060-_-9SIAUYWH880346-_-Product
"Cobratype Anaconda Gaming Desktop PC - Intel i9-10900F, RTX 3060, 32GB DDR4, 1TB NVMe, AIO Liquid Cooler, Windows 11 Pro",$1799,https://www.newegg.com/p/3D5-000D-001A4?Item=9SIAHT3HRC1118&Description=3060&cm_re=3060-_-9SIAHT3HRC1118-_-Product&cm_sp=SP-_-574846-_-0-_-0-_-9SIAHT3HRC1118-_-3060-_-3060-_-29
"Cobratype Boomslang Gaming Desktop PC - Intel Core i7 12700KF, NVIDIA RTX 3060, 32 GB DDR4, 1 TB NVMe, AIO Liquid Cooler, Windows 11  Pro",$1899,https://www.newegg.com/p/3D5-000D-000Z4?Item=9SIAHT3GRN1105&Description=3060&cm_re=3060-_-9SIAHT3GRN1105-_-Product&cm_sp=SP-_-574846-_-0-_-0-_-9SIAHT3GRN1105-_-3060-_-3060-_-6
"Cobratype Parias Gaming Desktop PC - Intel i9-10900F, RTX 3060, 32 GB DDR4, 2 TB NVMe, AIO Liquid Cooler, Windows 11 Pro",$1929,https://www.newegg.com/cobratype-parias3060/p/3D5-000D-00138?Item=9SIAHT3H879934&Description=3060&cm_re=3060-_-9SIAHT3H879934-_-Product&cm_sp=SP-_-574846-_-0-_-1-_-9SIAHT3H879934-_-3060-_-3060-_-5
"Cobratype Boomslang Gaming Desktop PC - Intel Core i7 12700KF, NVIDIA RTX 3060 Ti, 32 GB DDR4, 1 TB NVMe, AIO Liquid Cooler, Windows 11 Pro",$1999,https://www.newegg.com/p/3D5-000D-001E5?Item=9SIAHT3HXY8686&Description=3060&cm_re=3060-_-9SIAHT3HXY8686-_-Product&cm_sp=SP-_-574846-_-0-_-0-_-9SIAHT3HXY8686-_-3060-_-3060-_-10
"Cobratype Chimera Gaming Desktop PC - Intel Core i9-12900KF, NVIDIA RTX 3060, 32GB DDR4, 2 x 2TB NVMe, AIO Liquid Cooler, Windows 11 Pro",$2699,https://www.newegg.com/p/3D5-000D-00102?Item=9SIAHT3H076600&Description=3060&cm_re=3060-_-9SIAHT3H076600-_-Product&cm_sp=SP-_-574846-_-0-_-0-_-9SIAHT3H076600-_-3060-_-3060-_-6
